,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
111,Maruti Ritz VXI BS IV,Mumbai,2009,"35,147",Petrol,1st,"2,24,699"
112,Hyundai i10 MAGNA 1.2 KAPPA2,Mumbai,2012,"65,116",Petrol,1st,"2,83,999"
113,Maruti Swift Dzire VXI 1.2 BS IV,Mumbai,2015,"52,532",Petrol,1st,"4,83,599"
114,Hyundai Elite i20 SPORTZ 1.2,Mumbai,2017,"29,594",Petrol,2nd,"5,25,399"
115,Maruti Baleno DELTA 1.2 K12,Mumbai,2016,"45,907",Petrol,1st,"5,12,999"
116,Maruti Ritz VXI BS IV,Mumbai,2014,"45,465",Petrol,2nd,"2,80,699"
117,Hyundai Elite i20 SPORTZ 1.2,Mumbai,2016,"32,000",Petrol,2nd,"5,14,099"
118,Maruti Baleno ALPHA 1.2 K12,Mumbai,2016,"30,261",Petrol,2nd,"5,50,799"
119,Maruti Alto 800 VXI,Mumbai,2018,"4,343",Petrol,1st,"3,49,699"
120,Hyundai Elite i20 SPORTZ 1.2,Mumbai,2017,"23,132",Petrol,1st,"5,66,199"
121,Hyundai Elite i20 SPORTZ 1.2,Mumbai,2016,"42,507",Petrol,1st,"5,06,599"
122,Maruti Swift Dzire VXI 1.2 BS IV,Mumbai,2015,"17,438",Petrol,1st,"4,77,299"
123,Hyundai i20 MAGNA O 1.2,Mumbai,2011,"83,389",Petrol,1st,"2,85,099"
124,Ford Figo Aspire 1.2 Trend+ Petrol,Mumbai,2018,"8,051",Petrol,1st,"5,86,499"
125,Maruti Ritz ZXI,Mumbai,2011,"97,812",Petrol,1st,"2,53,999"
126,Maruti Swift Dzire VXI 1.2 BS IV,Mumbai,2014,"56,002",Petrol,1st,"4,57,499"
127,Honda WR-V 1.2 i-VTEC VX MT,Mumbai,2018,"7,443",Petrol,1st,"8,52,799"
128,Hyundai i20 MAGNA 1.2 VTVT,Mumbai,2010,"73,673",Petrol,1st,"2,52,299"
129,Maruti Baleno ALPHA DDIS 190,Mumbai,2015,"41,346",Diesel,1st,"6,23,799"
130,Maruti Alto LXI,Mumbai,2009,"87,978",Petrol,1st,"1,44,099"
131,Hyundai i20 MAGNA O 1.2,Mumbai,2012,"71,595",Petrol,1st,"3,26,899"
132,Maruti Alto K10 VXI,Mumbai,2017,"38,079",Petrol,2nd,"3,15,999"
133,Maruti Baleno DELTA 1.2 K12,Mumbai,2016,"20,909",Petrol,1st,"5,33,099"
134,Honda Amaze 1.2 SMT I VTEC,Mumbai,2014,"56,311",Petrol,2nd,"3,94,199"
135,Hyundai Elite i20 SPORTZ 1.2,Mumbai,2017,"21,304",Petrol,1st,"5,92,099"
136,Honda Amaze 1.5 EXMT I DTEC,Mumbai,2013,"57,650",Diesel,2nd,"3,80,699"
137,Maruti Zen Estilo LXI,Mumbai,2009,"57,487",Petrol,1st,"1,65,499"
138,Tata Indica Vista AURA ABS SAFIRE 90 BS IV,Mumbai,2010,"85,900",Petrol,2nd,"1,59,399"
139,Maruti Wagon R 1.0 VXI,Mumbai,2010,"81,341",Petrol,2nd,"2,36,399"
140,Maruti IGNIS ZETA 1.2 K12 AMT,Mumbai,2019,"12,603",Petrol,1st,"5,61,899"
141,Honda Jazz 1.2 BASE I VTEC,Mumbai,2010,"69,317",Petrol,2nd,"2,54,399"
142,Maruti Swift Dzire VDI BS IV,Mumbai,2013,"92,022",Diesel,1st,"4,58,599"
143,Maruti Wagon R 1.0 VXI,Mumbai,2014,"56,827",Petrol,1st,"3,19,499"
144,Hyundai i20 Active 1.2 SX,Mumbai,2016,"55,154",Petrol,1st,"5,23,099"
145,Hyundai Xcent S 1.2 OPT,Mumbai,2014,"59,376",Petrol,1st,"3,92,499"
146,Hyundai Grand i10 magna 1.2 crdi,Mumbai,2017,"40,297",Diesel,1st,"5,07,599"
147,Maruti Alto 800 LXI CNG,Mumbai,2016,"65,486",Petrol + CNG,1st,"2,92,799"
148,Maruti Alto LXI,Mumbai,2009,"70,458",Petrol,2nd,"1,43,299"
149,Maruti Alto LXI,Mumbai,2009,"63,454",Petrol,1st,"1,42,499"
150,Maruti Baleno ALPHA DDIS 190,Mumbai,2017,"43,828",Diesel,2nd,"5,76,799"
151,Toyota Corolla Altis 1.8 G,Mumbai,2011,"60,110",Petrol,1st,"4,42,899"
152,Maruti IGNIS ZETA 1.2 K12 AMT,Mumbai,2017,"31,152",Petrol,1st,"5,16,499"
153,Hyundai VENUE 1.0 TURBO GDI SX+ AT,Mumbai,2019,"5,450",Petrol,1st,"11,59,199"
154,Honda Amaze 1.2 EXMT I VTEC,Mumbai,2014,"75,156",Petrol,1st,"3,67,599"
155,Hyundai Elite i20 SPORTZ 1.2,Mumbai,2017,"51,036",Petrol,1st,"5,67,199"
156,Maruti Swift Dzire VDI BS IV,Mumbai,2012,"70,736",Diesel,1st,"4,33,799"
157,Hyundai Grand i10 SPORTZ (O) 1.2 AT VTVT,Mumbai,2017,"85,389",Petrol,1st,"4,49,199"
158,Maruti New  Wagon-R ZXI 1.2,Mumbai,2020,"17,310",Petrol,1st,"6,11,999"
159,Maruti Alto LXI,Mumbai,2011,"77,308",Petrol,3rd,"1,39,799"
160,Hyundai Grand i10 SPORTS 1.2 VTVT,Mumbai,2016,"53,525",Petrol,1st,"4,36,299"
161,Maruti Swift Dzire VDI BS IV,Mumbai,2013,"61,542",Diesel,1st,"4,33,099"
162,Hyundai Creta 1.6 E + VTVT,Mumbai,2017,"26,547",Petrol,2nd,"7,99,799"
163,Maruti Swift ZXI PLUS AMT,Mumbai,2019,"15,415",Petrol,1st,"6,60,299"
164,Maruti Vitara Brezza LDI OPT,Mumbai,2017,"32,458",Diesel,1st,"7,80,599"
165,Mahindra XUV500 W6 4X2,Mumbai,2015,"42,995",Diesel,1st,"7,53,599"
166,Hyundai VENUE 1.0L Turbo GDI SX MT,Mumbai,2019,"5,237",Petrol,1st,"9,84,599"
167,Nissan Sunny XV PETROL,Mumbai,2011,"77,019",Petrol,2nd,"3,29,799"
168,Maruti Alto 800 LXI,Mumbai,2012,"70,050",Petrol,1st,"2,21,499"
169,Hyundai Elite i20 ASTA 1.2,Mumbai,2017,"35,045",Petrol,1st,"5,67,699"
170,Honda Brio 1.2 VX MT I VTEC,Mumbai,2014,"70,915",Petrol,1st,"3,33,899"
171,Mahindra XUV500 W8 FWD,Mumbai,2014,"97,537",Diesel,2nd,"6,65,999"
172,Maruti Celerio VXI AMT,Mumbai,2017,"89,173",Petrol,1st,"3,71,399"
173,KIA SELTOS GTX+ 1.4 MT,Mumbai,2019,"5,348",Petrol,1st,"16,44,299"
174,Tata TIGOR Revotron XT,Mumbai,2018,"16,715",Petrol,1st,"5,82,299"
175,Maruti Swift ZXI,Mumbai,2012,"74,213",Petrol,2nd,"3,46,399"
176,Maruti Baleno ALPHA DDIS 190,Mumbai,2016,"62,876",Diesel,1st,"5,88,499"
177,Maruti Ertiga VDI SHVS,Mumbai,2016,"39,235",Diesel,1st,"7,08,599"
178,Honda City V MT PETROL,Mumbai,2011,"1,31,933",Petrol,3rd,"3,18,999"
179,Toyota Corolla Altis G,Mumbai,2013,"71,052",Petrol,3rd,"3,99,599"
180,Maruti Swift ZDI,Mumbai,2011,"89,656",Diesel,1st,"3,55,499"
181,Maruti Baleno ZETA 1.2 K12 CVT,Mumbai,2016,"41,876",Petrol,1st,"6,37,999"
182,Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT,Mumbai,2019,"7,407",Petrol,2nd,"9,37,899"
183,Maruti Swift Dzire VDI BS IV,Mumbai,2012,"70,152",Diesel,2nd,"4,23,799"
184,Maruti Ciaz ZETA 1.4 VVT,Mumbai,2017,"50,343",Petrol,1st,"6,24,899"
185,Honda City V MT PETROL,Mumbai,2018,"14,943",Petrol,1st,"8,41,699"
186,Hyundai Elite i20 1.4 CRDI ASTA (O),Mumbai,2016,"56,827",Diesel,1st,"6,28,199"
187,Maruti Alto K10 VXI,Mumbai,2011,"82,414",Petrol,1st,"2,04,999"
188,Maruti Wagon R Duo LXI LPG,Mumbai,2008,"87,176",Petrol + LPG,1st,"1,35,999"
189,Toyota Glanza G CVT,Mumbai,2019,"5,135",Petrol,1st,"7,09,199"
190,Hyundai Creta 1.6 SX PLUS AUTO PETROL,Mumbai,2016,"22,926",Petrol,1st,"9,90,499"
191,Honda Amaze 1.2 SMT I VTEC,Mumbai,2013,"70,008",Petrol,1st,"3,69,299"
192,KIA SELTOS HTX+ MT 1.5 DIESEL,Mumbai,2019,"28,850",Diesel,1st,"15,23,399"
193,Maruti Dzire VDI,Mumbai,2017,"62,261",Diesel,1st,"6,51,599"
194,Honda Brio 1.2 S MT I VTEC,Mumbai,2012,"77,826",Petrol,3rd,"2,92,399"
195,Hyundai Verna 1.6 SX VTVT,Mumbai,2019,"8,890",Petrol,1st,"8,66,299"
196,Hyundai Verna 1.6 SX VTVT AT (O),Mumbai,2018,"13,197",Petrol,1st,"11,21,399"
197,Hyundai i20 ASTA 1.4 CRDI,Mumbai,2011,"83,831",Diesel,2nd,"3,19,699"
198,Honda Amaze 1.2 SMT I VTEC,Mumbai,2013,"73,961",Petrol,1st,"3,62,499"
199,Maruti Swift ZDI,Mumbai,2012,"1,23,914",Diesel,1st,"3,67,499"
200,Maruti Ritz VXI,Mumbai,2009,"90,961",Petrol,1st,"2,13,099"
201,Maruti Wagon R LXI MINOR,Mumbai,2009,"1,01,196",Petrol,1st,"1,79,199"
202,Honda Brio 1.2 S MT I VTEC,Mumbai,2012,"87,755",Petrol,1st,"2,58,799"
203,Mercedes Benz C Class 200 CGI AVANTGARDE,Mumbai,2011,"53,018",Petrol,2nd,"7,41,899"
204,Toyota Corolla Altis VL AT,Mumbai,2018,"34,924",Petrol,1st,"13,07,099"
205,Maruti Celerio ZXI ABS AMT,Mumbai,2017,"64,132",Petrol,1st,"4,08,899"
206,Maruti Baleno ALPHA DDIS 190,Mumbai,2016,"81,293",Diesel,1st,"6,14,899"
207,Maruti Swift ZXI,Mumbai,2012,"82,396",Petrol,1st,"3,80,399"
208,Hyundai Verna FLUIDIC 1.6 EX VTVT,Mumbai,2012,"1,02,433",Petrol,1st,"4,01,699"
209,Maruti Ciaz VDI+ SHVS,Mumbai,2016,"59,054",Diesel,1st,"5,75,699"
210,Maruti Ertiga VDI SHVS,Mumbai,2016,"19,170",Diesel,2nd,"7,21,099"
211,Maruti Baleno RS 1.0 PETROL,Mumbai,2017,"76,112",Petrol,1st,"5,20,199"
212,Maruti Vitara Brezza ZDI,Mumbai,2019,"3,269",Diesel,1st,"10,61,499"
213,Maruti Vitara Brezza ZDI PLUS DUAL TONE,Mumbai,2016,"51,377",Diesel,1st,"7,81,999"
214,Maruti Vitara Brezza ZDI+ DUAL TONE AMT,Mumbai,2018,"30,301",Diesel,2nd,"8,64,299"
215,Toyota URBAN CRUISER HIGH MT,Mumbai,2020,"17,202",Petrol,1st,"9,54,699"
216,Maruti Ertiga VDI ABS,Mumbai,2013,"74,233",Diesel,1st,"5,74,199"
217,Hyundai Verna 1.6 SX VTVT AT (O),Mumbai,2018,"19,407",Petrol,1st,"11,36,899"
218,Hyundai Verna 1.6 SX (O) CRDI MT,Mumbai,2018,"16,063",Diesel,1st,"9,34,999"
219,Honda Amaze 1.5 SMT I DTEC,Mumbai,2013,"1,18,191",Diesel,1st,"3,80,999"
220,Toyota Corolla Altis 1.8 J,Mumbai,2010,"85,763",Petrol,3rd,"2,79,599"
221,Volkswagen Polo HIGHLINE 1.6L PETROL,Mumbai,2011,"1,05,718",Petrol,1st,"2,97,199"
222,Mercedes Benz C Class 200 CGI AVANTGARDE,Mumbai,2011,"66,145",Petrol,2nd,"7,17,099"
223,BMW 3 Series 320D LUXURYLINE,Mumbai,2015,"63,181",Diesel,2nd,"14,53,799"
224,Maruti Vitara Brezza ZDI,Mumbai,2018,"36,393",Diesel,1st,"9,29,199"
225,Volkswagen Polo HIGHLINE1.2L PETROL,Mumbai,2011,"1,06,319",Petrol,2nd,"3,43,299"
226,Honda Jazz 1.2 V AT,Mumbai,2017,"60,860",Petrol,1st,"6,26,399"
227,Hyundai VENUE 1.0 TURBO GDI SX+ AT,Mumbai,2019,"11,607",Petrol,1st,"10,56,399"
228,Volkswagen Vento HIGHLINE DIESEL,Mumbai,2013,"84,623",Diesel,1st,"4,39,999"
229,Mercedes Benz C Class 250 CDI ELEGANCE AT,Mumbai,2011,"43,203",Diesel,2nd,"8,92,699"
230,Mercedes Benz C Class C200 CGI GRAND EDITION,Mumbai,2014,"23,856",Petrol,2nd,"12,10,499"
231,Hyundai VENUE 1.0 TURBO GDI SX+ AT,Mumbai,2019,"28,932",Petrol,1st,"9,96,499"
232,Toyota Etios Liva GD,Mumbai,2014,"86,659",Diesel,1st,"3,96,599"
233,Hyundai i20 MAGNA 1.2 VTVT,Mumbai,2009,"1,01,034",Petrol,1st,"2,24,299"
234,Maruti Baleno DELTA 1.2 K12,Mumbai,2017,"56,095",Petrol,1st,"5,08,899"
235,Toyota Etios G,Mumbai,2011,"1,07,845",Petrol,1st,"2,74,299"
236,Maruti Vitara Brezza VDI OPT,Mumbai,2018,"64,083",Diesel,1st,"7,58,999"
237,Maruti Eeco 5 STR CNG WITH AC PLUSHTR,Mumbai,2014,"70,136",Petrol + CNG,1st,"3,30,399"
238,Maruti Wagon R 1.0 VXI,Mumbai,2010,"1,02,987",Petrol,1st,"2,48,899"
239,Maruti A Star VXI,Mumbai,2012,"89,363",Petrol,1st,"2,29,999"
240,Maruti Swift Dzire VDI BS IV,Mumbai,2012,"92,029",Diesel,2nd,"3,93,999"
241,Toyota Etios G,Mumbai,2011,"99,729",Petrol,1st,"2,91,499"
242,Maruti Dzire VDI,Mumbai,2019,"43,858",Diesel,1st,"7,86,399"
243,Toyota Corolla Altis VL AT,Mumbai,2016,"40,705",Petrol,1st,"11,02,299"
244,Honda City S MT PETROL,Mumbai,2009,"1,01,934",Petrol,2nd,"2,31,799"
245,Hyundai VENUE 1.0L Turbo GDI SX(O) MT,Mumbai,2019,"8,701",Petrol,1st,"9,33,199"
246,Maruti Swift Dzire VXI,Mumbai,2010,"1,06,567",Petrol,3rd,"2,24,499"
247,Maruti Wagon R 1.0 LXI,Mumbai,2013,"89,130",Petrol + CNG,1st,"2,73,399"
248,Maruti Wagon R 1.0 VXI,Mumbai,2010,"93,112",Petrol,1st,"2,12,899"
249,Skoda Superb 1.8 TSI STYLE AT,Mumbai,2016,"37,870",Petrol,1st,"13,97,599"
250,Maruti Dzire VDI,Mumbai,2018,"52,996",Diesel,1st,"7,05,499"
251,MG HECTOR SHARP 2.0 DIESEL,Mumbai,2019,"37,965",Diesel,1st,"16,53,299"
252,Toyota Corolla Altis VL AT,Mumbai,2017,"34,304",Petrol,2nd,"11,40,999"
253,Volkswagen Vento HIGHLINE 1.2 TSI AT,Mumbai,2015,"73,924",Petrol,2nd,"4,40,299"
254,Honda City S MT PETROL,Mumbai,2010,"1,10,946",Petrol,1st,"3,00,099"
255,Maruti Swift VDI,Mumbai,2011,"1,00,554",Diesel,1st,"3,23,799"
256,Renault Duster 85 PS RXE,Mumbai,2014,"86,253",Diesel,2nd,"4,97,999"
257,Maruti Ertiga ZDI,Mumbai,2013,"1,60,852",Diesel,2nd,"5,12,299"
258,Maruti Swift VXI,Mumbai,2013,"78,705",Petrol,1st,"3,47,499"
259,Mahindra XUV 3OO W8(O),Mumbai,2019,"16,900",Diesel,1st,"10,61,499"
260,Maruti Swift Dzire VDI BS IV,Mumbai,2012,"1,18,249",Diesel,3rd,"3,77,799"
261,Hyundai i20 ASTA 1.4 CRDI,Mumbai,2011,"1,18,057",Diesel,2nd,"2,81,799"
262,Volkswagen Polo HIGHLINE1.2L PETROL,Mumbai,2011,"1,00,982",Petrol,1st,"2,95,599"
263,Toyota Corolla Altis 1.8 G,Mumbai,2008,"2,22,344",Petrol,2nd,"2,64,099"
264,Maruti Swift VDI,Mumbai,2012,"91,857",Diesel,1st,"3,62,599"
265,Toyota Corolla Altis D 4D G,Mumbai,2012,"1,02,790",Diesel,2nd,"4,05,799"
266,Volkswagen Jetta TRENDLINE 2.0L TDI,Mumbai,2011,"1,37,022",Diesel,1st,"4,24,099"
267,Mahindra XUV 3OO W8(O),Mumbai,2019,"17,468",Diesel,1st,"10,33,399"
268,Toyota Innova 2.5 V 8 STR,Mumbai,2009,"1,01,849",Diesel,1st,"5,43,399"
269,Honda Amaze 1.2 SMT I VTEC,Mumbai,2013,"91,004",Petrol,1st,"3,63,999"
270,Maruti Ciaz ZDI+,Mumbai,2015,"1,02,534",Diesel,1st,"5,58,499"
271,Hyundai i20 MAGNA O 1.2,Mumbai,2013,"1,12,093",Petrol,1st,"3,39,099"
272,Honda City S MT PETROL,Mumbai,2009,"1,10,210",Petrol,3rd,"2,31,799"
273,Maruti Swift VDI,Mumbai,2014,"87,227",Diesel,1st,"4,25,999"
274,Toyota Glanza V CVT,Mumbai,2019,"41,170",Petrol,1st,"7,77,499"
275,Maruti Ciaz ZDI+ SHVS,Mumbai,2016,"98,340",Diesel,1st,"6,62,599"
276,Hyundai i20 SPORTZ 1.4 CRDI,Mumbai,2013,"1,01,287",Diesel,2nd,"3,49,499"
277,Hyundai i20 ASTA 1.2,Mumbai,2009,"1,20,578",Petrol,2nd,"2,28,899"
278,Tata Hexa XM+,Mumbai,2019,"56,090",Diesel,1st,"13,18,899"
279,BMW 3 Series 320D LUXURYLINE,Mumbai,2014,"75,353",Diesel,3rd,"14,72,699"
280,Toyota Innova 2.5 V 8 STR,Mumbai,2010,"1,50,832",Diesel,1st,"5,54,599"
281,BMW 3 Series 320D SPORTLINE,Mumbai,2014,"76,122",Diesel,1st,"15,07,699"
282,Ford Figo 1.4 TITANIUM DURATORQ,Mumbai,2011,"1,57,455",Diesel,1st,"2,43,299"
283,Toyota Corolla Altis 1.8 G,Mumbai,2009,"2,46,967",Petrol,2nd,"2,91,799"
284,Maruti S Cross DELTA 1.3,Mumbai,2017,"1,03,539",Diesel,1st,"6,96,099"
285,Honda Amaze 1.2 SMT I VTEC,Mumbai,2014,"1,46,858",Petrol,1st,"4,05,199"
286,Hyundai Verna FLUIDIC 1.6 SX CRDI,Mumbai,2013,"1,84,523",Diesel,1st,"4,05,099"
287,Mercedes Benz C Class 250 CDI ELEGANCE AT,Mumbai,2010,"1,19,533",Diesel,2nd,"6,70,899"
288,Ford Fiesta TITANIUM PLUS PETROL AT,Mumbai,2012,"1,24,474",Petrol,1st,"3,14,999"
289,Volkswagen Vento HIGHLINE DIESEL,Mumbai,2013,"1,19,721",Diesel,1st,"4,49,099"
290,Hyundai Creta 1.6 CRDI SX PLUS AUTO,Mumbai,2015,"97,803",Diesel,1st,"8,19,699"
291,Nissan Sunny XL PETROL,Mumbai,2014,"1,17,953",Petrol,1st,"3,14,699"
292,Maruti Swift Dzire VDI BS IV,Mumbai,2012,"1,61,606",Diesel,1st,"4,29,299"
293,Maruti Swift Dzire VXI 1.2 BS IV,Mumbai,2013,"1,69,893",Petrol,1st,"3,78,899"
294,Maruti Swift Dzire VDI BS IV,Mumbai,2014,"1,07,789",Diesel,1st,"5,17,199"
295,Maruti Swift Dzire VDI BS IV,Mumbai,2012,"1,33,678",Diesel,1st,"4,15,599"
296,Honda City V MT PETROL,Mumbai,2010,"1,64,580",Petrol,2nd,"2,85,299"
297,Hyundai Verna FLUIDIC 1.6 SX CRDI,Mumbai,2012,"1,71,233",Diesel,1st,"4,24,699"
298,Maruti Wagon R 1.0 VXI,Mumbai,2010,"1,55,954",Petrol,1st,"2,08,999"
299,Toyota Innova 2.5 G4 7 STR,Mumbai,2010,"2,05,948",Diesel,2nd,"4,91,499"
300,Maruti Swift VDI,Mumbai,2011,"1,56,138",Diesel,1st,"3,22,799"
301,Hyundai New Elantra 1.6 SX AT O,Mumbai,2015,"99,008",Diesel,1st,"8,91,899"
302,Hyundai i20 SPORTZ 1.2 VTVT,Mumbai,2013,"1,13,370",Petrol,1st,"3,26,599"
303,Hyundai Creta 1.6 SX CRDI,Mumbai,2018,"1,04,750",Diesel,1st,"10,65,799"
304,Skoda Rapid 1.5 TDI MT ELEGANCE,Mumbai,2015,"1,58,343",Diesel,1st,"4,11,999"
305,Toyota Innova 2.5 VX 7 STR BS IV,Mumbai,2015,"88,998",Diesel,3rd,"9,52,199"
306,Toyota Innova 2.5 GX 8 STR BS IV,Mumbai,2012,"1,22,351",Diesel,1st,"7,08,699"
307,Maruti Ertiga VXI CNG,Mumbai,2014,"1,72,938",Petrol + CNG,1st,"4,96,799"
308,Toyota Innova 2.5 V 8 STR,Mumbai,2010,"2,47,917",Diesel,1st,"5,68,699"
309,Volkswagen Vento HIGHLINE 1.2 TSI AT,Mumbai,2016,"1,17,793",Petrol,1st,"5,68,599"
310,Maruti Swift ZDI,Mumbai,2014,"1,43,871",Diesel,1st,"4,22,699"
311,Toyota Innova 2.5 G4 8 STR,Mumbai,2013,"1,58,047",Diesel,2nd,"6,69,999"
312,Toyota Innova 2.5 VX 8 STR BS IV,Mumbai,2014,"1,21,994",Diesel,1st,"9,30,899"
313,Maruti Ciaz VDI,Mumbai,2015,"1,61,403",Diesel,1st,"5,64,199"
314,Toyota Prius 1.8 Z3,Mumbai,2010,"1,04,636",Petrol,2nd,"3,76,999"
315,Jeep Compass LIMITED 1.4 AT,Mumbai,2017,"73,309",Petrol,1st,"11,25,399"
316,Mercedes Benz E Class E 200 AVANTGARDE,Mumbai,2012,"98,842",Petrol,2nd,"9,66,799"
317,Hyundai Eon MAGNA PLUS,Mumbai,2012,"32,273",Petrol,3rd,"2,06,899"
318,Hyundai i20 MAGNA O 1.2,Mumbai,2011,"11,780",Petrol,2nd,"2,38,999"
319,Hyundai i10 MAGNA 1.1 IRDE2,Mumbai,2013,"11,822",Petrol,1st,"3,33,399"
320,Hyundai Verna FLUIDIC 1.4 VTVT,Mumbai,2012,"25,375",Petrol,1st,"3,59,999"
321,Maruti Celerio ZXI OPT,Mumbai,2017,"4,760",Petrol,1st,"4,43,399"
322,Honda Brio 1.2 E MT I VTEC,Mumbai,2012,"22,938",Petrol,2nd,"2,54,099"
323,Renault Kwid RXT 1.0 EASY-R AT OPTION,Mumbai,2017,"23,296",Petrol,1st,"3,64,699"
324,Maruti Baleno ZETA 1.2 K12,Mumbai,2017,"22,016",Petrol,1st,"5,56,599"
325,Maruti Wagon R Duo LXI LPG,Mumbai,2010,"33,814",Petrol + LPG,2nd,"1,76,099"
326,Maruti Alto 800 LXI,Mumbai,2017,"14,245",Petrol,1st,"2,89,799"
327,Tata Zest XMA QUADRAJET 90PS,Mumbai,2014,"29,165",Diesel,2nd,"4,02,599"
328,Maruti Alto K10 VXI,Mumbai,2016,"21,933",Petrol,1st,"3,27,699"
329,Maruti Wagon R 1.0 VXI,Mumbai,2014,"32,984",Petrol,2nd,"3,39,399"
330,Maruti Ritz VXI BS IV,Mumbai,2010,"32,552",Petrol,1st,"2,25,799"
331,Hyundai i10 ASTA 1.2 AT KAPPA2 WITH SUNROOF,Mumbai,2013,"30,599",Petrol,3rd,"3,43,099"
332,Hyundai i10 SPORTZ 1.2 KAPPA2,Mumbai,2012,"43,366",Petrol,1st,"2,94,399"
333,Hyundai Xcent S 1.2 OPT,Mumbai,2014,"35,195",Petrol,1st,"4,48,699"
334,Hyundai Xcent S 1.2 OPT,Mumbai,2014,"27,075",Petrol,1st,"4,47,899"
335,Hyundai i20 SPORTZ 1.2 O,Mumbai,2010,"49,100",Petrol,2nd,"2,50,699"
336,Honda Jazz 1.2 BASE I VTEC,Mumbai,2010,"43,651",Petrol,1st,"2,77,999"
337,Datsun Go T,Mumbai,2015,"82,494",Petrol,1st,"1,78,999"
338,Maruti IGNIS ZETA 1.2 K12 AMT,Mumbai,2017,"19,561",Petrol,1st,"5,59,399"
339,Honda Brio 1.2 S MT I VTEC,Mumbai,2012,"30,254",Petrol,1st,"2,52,499"
340,Volkswagen Vento HIGHLINE PETROL AT,Mumbai,2011,"32,197",Petrol,1st,"3,47,399"
341,Maruti Baleno DELTA 1.2 K12,Mumbai,2016,"21,402",Petrol,1st,"5,56,099"
342,Toyota Etios Liva G,Mumbai,2011,"55,963",Petrol,2nd,"3,01,599"
343,Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,Mumbai,2015,"37,728",Petrol,2nd,"3,98,399"
344,Maruti Swift VXI,Mumbai,2012,"10,224",Petrol,1st,"3,51,199"
345,Tata Tiago XZA 1.2 REVOTRON,Mumbai,2018,"2,960",Petrol,1st,"5,39,799"
346,Maruti Swift VDI,Mumbai,2011,"66,356",Diesel,1st,"3,69,599"
347,Tata TIGOR XZ 1.2 REVOTRON,Mumbai,2018,"3,399",Petrol,1st,"5,40,799"
348,Hyundai i20 SPORTZ 1.2 VTVT,Mumbai,2012,"67,520",Petrol,2nd,"3,32,399"
349,Hyundai AURA SX O MT 1.2 Diesel,Mumbai,2020,"2,963",Diesel,1st,"8,40,799"
350,Maruti Baleno ZETA 1.2 K12,Mumbai,2016,"49,749",Petrol,1st,"5,98,499"
351,Maruti Dzire VXI,Mumbai,2019,"9,726",Petrol,1st,"6,72,299"
352,Maruti Swift VXI,Mumbai,2016,"54,773",Petrol,1st,"4,24,599"
353,Hyundai i20 SPORTZ 1.2 O,Mumbai,2010,"44,528",Petrol,1st,"2,79,340"
354,Maruti Swift VXI,Mumbai,2012,"46,146",Petrol,1st,"4,11,599"
355,Hyundai i20 SPORTZ 1.2 O,Mumbai,2010,"58,651",Petrol,2nd,"2,75,999"
356,Maruti Swift ZXI,Mumbai,2014,"43,085",Petrol,1st,"4,83,999"
357,Maruti Wagon R LXI,Mumbai,2009,"72,047",Petrol,1st,"1,92,199"
358,Renault Kwid RXT,Mumbai,2016,"43,635",Petrol,1st,"3,18,199"
359,Maruti Swift Dzire VDI BS IV,Mumbai,2013,"53,675",Diesel,1st,"4,77,899"
360,Maruti Wagon R 1.0 VXI,Mumbai,2012,"72,101",Petrol,1st,"2,88,699"
361,Maruti Zen Estilo VXI,Mumbai,2010,"80,533",Petrol,2nd,"1,71,099"
362,Maruti Dzire VXI,Mumbai,2018,"21,655",Petrol,1st,"6,20,399"
363,Hyundai i20 SPORTZ 1.2 O,Mumbai,2010,"74,224",Petrol,2nd,"2,46,599"
364,Ford Figo 1.4 EXI DURATORQ,Mumbai,2014,"40,305",Diesel,1st,"3,04,699"
365,Skoda Rapid 1.6 MPI STYLE AT,Mumbai,2017,"41,413",Petrol,1st,"7,15,699"
366,Hyundai i20 MAGNA O 1.4 CRDI,Mumbai,2011,"1,05,739",Diesel,1st,"2,59,699"
367,Honda Jazz 1.2 V MT,Mumbai,2015,"75,377",Petrol,1st,"3,95,799"
368,Renault Kwid 1.0 RXT,Mumbai,2017,"46,716",Petrol,2nd,"3,10,399"
369,Hyundai i10 MAGNA 1.2,Mumbai,2010,"77,289",Petrol,1st,"2,04,099"
370,Toyota Corolla Altis 1.8 G,Mumbai,2011,"84,201",Petrol,2nd,"3,77,199"
371,Maruti Vitara Brezza VDI,Mumbai,2017,"24,165",Diesel,1st,"7,82,599"
372,Honda Brio 1.2 S MT I VTEC,Mumbai,2013,"68,916",Petrol,1st,"3,16,199"
373,Mahindra Quanto C4,Mumbai,2013,"59,670",Diesel,2nd,"2,72,199"
374,Maruti Wagon R 1.0 LXI CNG,Mumbai,2017,"47,637",Petrol + CNG,1st,"3,90,999"
375,Jeep Compass 2.0 LONGITUDE,Mumbai,2017,"39,917",Diesel,1st,"13,06,299"
376,Honda CRV 2.4 MT,Mumbai,2007,"96,866",Petrol,4th,"2,35,399"
377,Hyundai Creta 1.6 SX PLUS AUTO PETROL,Mumbai,2016,"51,216",Petrol,2nd,"9,07,699"
