,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
843,Toyota Corolla Altis 1.8 G,Delhi,2011,"1,21,508",Petrol,1st,"3,60,499"
844,Hyundai Verna FLUIDIC 1.6 CRDI S,Delhi,2015,"84,316",Diesel,1st,"5,42,199"
845,Mercedes Benz CLA Class CLA 200 CDI SPORT,Delhi,2016,"19,492",Diesel,2nd,"19,32,499"
846,Honda City 1.5 E MT PETROL,Delhi,2009,"1,33,196",Petrol,2nd,"2,01,899"
847,Ford Ecosport 1.5 TREND TDCI,Delhi,2016,"1,02,596",Diesel,1st,"4,26,899"
848,Honda City VX MT DIESEL,Delhi,2014,"83,278",Diesel,1st,"4,93,399"
849,Hyundai VENUE 1.0 TURBO GDI SX+ AT,Delhi,2019,"7,510",Petrol,1st,"10,64,499"
850,Renault Duster RXL AMT 110 PS,Delhi,2016,"85,369",Diesel,1st,"4,94,899"
851,Honda Jazz 1.2 V AT,Delhi,2015,"87,341",Petrol,2nd,"4,20,999"
852,Hyundai Elite i20 SPORTZ 1.2,Delhi,2015,"70,828",Petrol,1st,"3,92,099"
853,Ford Ecosport 1.5AMBIENTE TI VCT,Delhi,2016,"74,781",Petrol,2nd,"5,44,699"
854,Honda Brio 1.2 S MT I VTEC,Delhi,2013,"97,912",Petrol,1st,"2,19,699"
855,Hyundai New Elantra S 1.6 MT,Delhi,2013,"81,971",Diesel,1st,"5,53,699"
856,Mahindra XUV500 W6 4X2,Delhi,2013,"90,510",Diesel,1st,"4,54,299"
857,Hyundai i20 SPORTZ O 1.4 CRDI,Delhi,2012,"87,995",Diesel,3rd,"2,46,599"
858,Hyundai Verna FLUIDIC 1.4 CRDI CX,Delhi,2014,"84,334",Diesel,1st,"4,73,099"
859,Mahindra XUV500 W4,Delhi,2014,"82,866",Diesel,2nd,"4,34,899"
860,Maruti Vitara Brezza VDI,Delhi,2016,"71,468",Diesel,1st,"6,10,899"
861,Maruti Eeco 7 STR,Delhi,2017,"1,05,847",Petrol + CNG,1st,"2,42,099"
862,Maruti Wagon R 1.0 LXI,Delhi,2010,"1,04,870",Petrol,2nd,"1,79,499"
863,Volkswagen Vento HIGHLINE DIESEL,Delhi,2013,"95,866",Diesel,1st,"3,32,299"
864,Hyundai Eon ERA PLUS,Delhi,2014,"76,990",Petrol,1st,"2,47,399"
865,Maruti Swift Dzire LDI BS IV,Delhi,2015,"87,852",Diesel,1st,"3,71,999"
866,Maruti Ciaz SHVS VDI,Delhi,2016,"83,375",Diesel,1st,"4,45,999"
867,Maruti Swift VXI,Delhi,2014,"91,931",Petrol,1st,"3,66,399"
868,Maruti Swift Dzire LDI BS IV,Delhi,2013,"82,016",Diesel,2nd,"2,73,699"
869,Maruti Swift VDI,Delhi,2014,"88,382",Diesel,1st,"3,99,799"
870,Toyota Innova 2.5 GX 7 STR BS IV,Delhi,2013,"96,015",Diesel,1st,"6,11,599"
871,Mahindra Scorpio S10,Delhi,2014,"64,935",Diesel,1st,"8,05,599"
872,BMW 3 Series 320D,Delhi,2015,"59,109",Diesel,1st,"14,28,899"
873,Volkswagen Jetta HIGHLINE TDI AT,Delhi,2012,"1,02,689",Diesel,1st,"5,18,299"
874,Honda Brio 1.2 S MT I VTEC,Delhi,2012,"1,06,081",Petrol,2nd,"2,76,199"
875,Hyundai Elite i20 ASTA 1.4 CRDI,Delhi,2015,"82,388",Diesel,1st,"4,71,699"
876,Volkswagen Polo COMFORTLINE 1.2L PETROL,Delhi,2010,"1,20,582",Petrol,2nd,"1,89,199"
877,Honda Brio 1.2 S MT I VTEC,Delhi,2013,"90,659",Petrol,2nd,"2,45,799"
878,Hyundai Verna FLUIDIC 1.6 SX VTVT,Delhi,2012,"1,09,400",Petrol,2nd,"3,51,399"
879,Toyota Innova Crysta 2.4 GX 7 STR,Delhi,2017,"87,721",Diesel,1st,"12,09,999"
880,Hyundai Creta 1.6 SX CRDI,Delhi,2015,"80,247",Diesel,1st,"7,20,299"
881,Maruti Alto 800 LXI CNG,Delhi,2013,"92,253",Petrol + CNG,1st,"2,01,299"
882,Maruti Swift Dzire VXI 1.2 BS IV,Delhi,2012,"1,21,312",Petrol,1st,"2,81,899"
883,Mahindra Scorpio S10,Delhi,2014,"55,264",Diesel,1st,"9,19,699"
884,Mahindra Kuv100 K8 D 6 STR,Delhi,2016,"89,426",Diesel,1st,"3,47,899"
885,Hyundai i10 MAGNA 1.2,Delhi,2009,"1,11,095",Petrol,1st,"1,77,099"
886,Maruti Wagon R LXI MINOR,Delhi,2009,"1,12,057",Petrol + CNG,1st,"1,30,699"
887,Toyota Corolla Altis 1.8 G,Delhi,2009,"1,03,720",Petrol,1st,"2,66,799"
888,Maruti Baleno DELTA DDIS 190,Delhi,2015,"95,711",Diesel,1st,"4,31,899"
889,Audi A4 2.0 TDI PREMIUM PLUS,Delhi,2012,"45,643",Diesel,1st,"10,94,299"
890,Ford Ecosport 1.5 TREND TDCI,Delhi,2013,"1,08,612",Diesel,2nd,"3,70,099"
891,Ford Ecosport 1.5TITANIUM TDCI,Delhi,2013,"99,113",Diesel,1st,"4,04,899"
892,Toyota Innova Crysta 2.4 GX 7 STR,Delhi,2017,"88,398",Diesel,2nd,"11,30,299"
893,Maruti Swift Dzire VDI BS IV,Delhi,2012,"1,15,770",Diesel,1st,"2,98,899"
894,Mercedes Benz E Class E 250 CDI AVANTGARDE,Delhi,2013,"41,294",Diesel,2nd,"13,76,599"
895,Maruti Baleno DELTA DDIS 190,Delhi,2017,"94,338",Diesel,1st,"4,57,799"
896,Maruti Swift LXI 1.3,Delhi,2009,"1,03,858",Petrol,1st,"2,08,299"
897,Maruti Baleno ALPHA DDIS 190,Delhi,2016,"88,453",Diesel,1st,"5,10,899"
898,Toyota Etios GD,Delhi,2011,"1,14,464",Diesel,1st,"2,30,599"
899,Mahindra XUV500 W10,Delhi,2015,"82,882",Diesel,1st,"8,45,499"
900,Mercedes Benz A Class A180 SPORT PETROL,Delhi,2013,"43,690",Petrol,2nd,"10,19,999"
901,Hyundai Verna FLUIDIC 1.6 SX CRDI,Delhi,2013,"92,521",Diesel,3rd,"3,53,999"
902,Hyundai Elite i20 SPORTZ 1.2,Delhi,2016,"1,08,250",Petrol,1st,"4,67,599"
903,Mercedes Benz E Class E 220 CDI ELEGANCE,Delhi,2013,"67,380",Diesel,1st,"12,58,599"
904,Maruti Swift Dzire VDI BS IV,Delhi,2014,"95,770",Diesel,1st,"3,67,599"
905,Chevrolet Cruze LTZ,Delhi,2013,"91,254",Diesel,1st,"4,87,399"
906,Ford Ecosport 1.5TITANIUM TDCI,Delhi,2013,"1,11,690",Diesel,1st,"3,72,199"
907,Honda Amaze 1.2 SMT I VTEC,Delhi,2014,"1,00,187",Petrol,2nd,"3,66,799"
908,Maruti Swift Dzire LDI OPT,Delhi,2015,"1,16,156",Diesel,1st,"3,45,999"
909,Maruti Wagon R 1.0 LXI,Delhi,2013,"1,13,011",Petrol,1st,"1,97,599"
910,BMW 3 Series 320D LUXURYLINE,Delhi,2014,"62,225",Diesel,2nd,"14,29,699"
911,Honda City SV MT PETROL,Delhi,2014,"93,529",Petrol,2nd,"4,57,599"
912,Maruti Eeco 5 STR WITH AC PLUS HTR,Delhi,2016,"81,717",Petrol + CNG,1st,"2,37,399"
913,Maruti Ertiga VDI ABS,Delhi,2013,"1,12,228",Diesel,1st,"4,45,199"
914,Nissan Terrano XV 110 DIESEL,Delhi,2014,"1,10,471",Diesel,1st,"4,46,099"
915,Maruti Baleno ALPHA DDIS 190,Delhi,2016,"1,07,803",Diesel,1st,"4,99,299"
916,Hyundai Verna FLUIDIC 1.6 EX CRDI,Delhi,2012,"1,25,497",Diesel,2nd,"3,07,899"
917,Skoda Rapid 1.6 TDI MT AMBITION PLUS,Delhi,2014,"1,38,328",Diesel,1st,"3,37,599"
918,Honda Amaze 1.5 SMT I DTEC,Delhi,2013,"1,09,491",Diesel,2nd,"2,64,599"
919,Hyundai New Elantra 1.6 SX MT,Delhi,2012,"1,16,454",Diesel,2nd,"4,14,899"
920,Toyota Corolla Altis 1.8 G,Delhi,2010,"1,44,202",Petrol,2nd,"3,21,599"
921,Toyota Corolla Altis VL AT,Delhi,2012,"1,18,659",Petrol,2nd,"4,42,199"
922,Maruti Dzire VDI,Delhi,2017,"1,34,698",Diesel,1st,"5,17,599"
923,Maruti Swift LDI BS IV,Delhi,2012,"1,23,852",Diesel,1st,"2,34,899"
924,Toyota Innova 2.5 GX 8 STR BS IV,Delhi,2014,"99,985",Diesel,1st,"6,54,699"
925,Honda Jazz 1.2 BASE I VTEC,Delhi,2009,"2,15,809",Petrol,1st,"1,97,899"
926,Maruti Swift Dzire LDI BS IV,Delhi,2014,"1,41,833",Diesel,2nd,"2,90,699"
927,Volkswagen Vento HIGHLINE PETROL,Delhi,2011,"1,62,665",Petrol,2nd,"2,37,899"
928,Honda Amaze 1.5 EXMT I DTEC,Delhi,2014,"1,10,019",Diesel,1st,"2,75,999"
929,Toyota Corolla Altis VL AT,Delhi,2015,"92,045",Petrol,1st,"9,29,299"
930,Maruti Vitara Brezza LDI,Delhi,2016,"1,01,948",Diesel,1st,"5,14,999"
931,Honda Amaze 1.2 SMT I VTEC,Delhi,2014,"1,40,387",Petrol,1st,"3,81,999"
932,Honda City VX MT O DIESEL,Delhi,2014,"1,19,044",Diesel,2nd,"4,44,299"
933,Mahindra TUV300 T6+,Delhi,2015,"92,818",Diesel,1st,"4,69,699"
934,Toyota Etios GD,Delhi,2014,"1,25,493",Diesel,1st,"3,16,099"
935,Maruti Ciaz ZXI PLUS,Delhi,2015,"1,00,330",Petrol,1st,"5,30,199"
936,Maruti Wagon R 1.0 LXI CNG,Delhi,2010,"1,76,287",Petrol + CNG,1st,"2,12,499"
937,Maruti Wagon R 1.0 LXI CNG,Delhi,2013,"1,24,636",Petrol + CNG,2nd,"2,46,199"
938,Hyundai Verna 1.6 CRDI SX + AT,Delhi,2017,"1,32,086",Diesel,1st,"9,18,599"
939,Maruti Swift VDI,Delhi,2012,"1,23,846",Diesel,1st,"2,65,399"
940,Hyundai Grand i10 SPORTZ 1.1 CRDI,Delhi,2013,"1,28,774",Diesel,1st,"2,28,399"
941,Mercedes Benz Ml Class 250 CDI,Delhi,2014,"61,098",Diesel,3rd,"18,21,299"
942,Renault Duster RXL DIESEL 110,Delhi,2012,"1,25,269",Diesel,1st,"2,68,299"
943,Honda City V CVT,Delhi,2018,"1,19,791",Petrol,1st,"7,39,599"
944,Skoda Rapid 1.6 TDI MT AMBITION PLUS,Delhi,2013,"2,06,123",Diesel,1st,"2,37,399"
945,Mahindra XUV500 W6 4X2,Delhi,2014,"1,66,731",Diesel,1st,"4,91,399"
946,Honda City S MT PETROL,Delhi,2014,"1,71,211",Petrol,1st,"3,97,199"
947,Mahindra XUV500 W10 AT FWD,Delhi,2016,"1,04,467",Diesel,1st,"8,87,099"
948,ISUZU MU-7 High 4x2 MT,Delhi,2014,"92,819",Diesel,2nd,"6,91,799"
949,Hyundai Verna FLUIDIC 1.6 SX CRDI,Delhi,2014,"1,86,575",Diesel,3rd,"3,81,199"
950,Renault Duster 110 PS RXZ DIESEL PLUS,Delhi,2013,"1,17,200",Diesel,1st,"3,56,299"
951,Mahindra XUV500 W10,Delhi,2015,"1,47,798",Diesel,1st,"8,39,799"
952,Hyundai Verna FLUIDIC 1.6 SX CRDI,Delhi,2014,"1,09,559",Diesel,1st,"4,73,599"
953,BMW 3 Series 320D LUXURYLINE,Delhi,2012,"83,797",Diesel,2nd,"9,12,599"
954,Audi A4 2.0 TDI 174BHP PRM PLUS,Delhi,2013,"94,895",Diesel,3rd,"9,96,799"
955,Toyota Innova 2.5 GX 7 STR BS IV,Delhi,2014,"1,14,546",Diesel,2nd,"5,38,399"
956,Honda Amaze 1.5 EXMT I DTEC,Delhi,2013,"91,108",Diesel,1st,"3,24,999"
957,Toyota Fortuner 3.0 MT 4X2,Delhi,2012,"1,76,354",Diesel,1st,"9,86,799"
958,Mahindra Scorpio S4,Delhi,2015,"1,26,786",Diesel,1st,"6,28,099"
959,Hyundai Elite i20 ASTA 1.4 CRDI,Delhi,2015,"1,43,079",Diesel,1st,"4,28,999"
960,Toyota Fortuner 3.0 AT 4X2,Delhi,2013,"74,189",Diesel,1st,"13,69,999"
961,Honda City S MT PETROL,Delhi,2009,"1,73,017",Petrol,1st,"2,24,499"
962,Maruti Swift Dzire VDI BS IV,Delhi,2012,"2,13,079",Diesel,1st,"2,69,299"
963,Honda Civic 1.8V AT,Delhi,2011,"1,75,160",Petrol,1st,"2,83,099"
964,Honda Amaze 1.2 EMT I VTEC,Delhi,2014,"1,67,691",Petrol,1st,"2,92,499"
965,Hyundai i20 MAGNA O 1.2,Delhi,2013,"1,29,753",Petrol + CNG,1st,"2,49,499"
966,Maruti Swift Dzire VXI 1.2 BS IV,Delhi,2011,"1,88,094",Petrol + CNG,1st,"2,52,499"
967,Honda City VX MT DIESEL,Delhi,2015,"1,26,964",Diesel,1st,"5,41,299"
968,Volkswagen Polo COMFORTLINE 1.2L DIESEL,Delhi,2012,"1,49,569",Diesel,1st,"2,23,499"
969,Hyundai Creta 1.4 S PLUS CRDI,Delhi,2016,"1,52,387",Diesel,1st,"6,24,999"
970,Hyundai Creta 1.6 SX (O) CRDI,Delhi,2015,"1,49,249",Diesel,1st,"6,78,899"
971,Maruti Swift ZDI,Delhi,2011,"1,33,175",Diesel,1st,"2,32,499"
972,Honda City SV MT DIESEL,Delhi,2016,"1,03,777",Diesel,1st,"4,93,299"
973,Honda City S MT PETROL,Delhi,2010,"1,13,004",Petrol,1st,"2,70,699"
974,Maruti Celerio VXI,Delhi,2019,"11,873",Petrol,1st,"3,87,299"
975,Maruti Swift Dzire VXI 1.2 BS IV,Delhi,2012,"41,564",Petrol,2nd,"3,14,899"
976,Hyundai i10 MAGNA 1.1 IRDE2,Delhi,2013,"42,920",Petrol,1st,"2,26,499"
977,Maruti Swift VXI,Delhi,2012,"65,573",Petrol + CNG,1st,"2,50,299"
978,Datsun Redi Go LIMITED EDITION,Delhi,2017,"46,498",Petrol,1st,"1,96,099"
979,Hyundai Creta 1.6 S,Delhi,2015,"20,087",Petrol,2nd,"7,98,499"
980,Toyota Innova Crysta 2.4 GX 7 STR,Delhi,2017,"42,841",Diesel,1st,"13,54,599"
981,Hyundai Verna FLUIDIC 1.6 VTVT SX AT,Delhi,2014,"70,900",Petrol,2nd,"4,80,799"
982,Honda Jazz 1.2 V AT,Delhi,2016,"80,256",Petrol,1st,"4,49,299"
983,Maruti Alto 800 LXI,Delhi,2018,"8,932",Petrol,1st,"2,90,000"
984,Honda Brio 1.2 S MT I VTEC,Delhi,2013,"43,032",Petrol,2nd,"2,63,000"
985,Tata Nano LX SPECIAL EDITION,Delhi,2012,"7,449",Petrol,1st,"90,000"
986,Maruti Wagon R 1.0 VXI,Delhi,2012,"30,868",Petrol,1st,"2,60,000"
987,Ford Ecosport 1.5TITANIUM TDCI,Delhi,2013,"59,984",Diesel,1st,"4,15,000"
988,Ford Figo 1.2 TITANIUM DURATEC,Delhi,2011,"51,161",Petrol,1st,"1,98,099"
989,Renault Kwid RXL,Delhi,2016,"37,506",Petrol,1st,"2,37,000"
990,Hyundai i10 MAGNA 1.1 IRDE2,Delhi,2011,"47,638",Petrol,1st,"2,20,000"
991,Maruti Swift VDI,Delhi,2015,"59,195",Diesel,1st,"4,50,000"
992,Hyundai i10 MAGNA 1.1 IRDE2,Delhi,2015,"51,876",Petrol,1st,"3,25,000"
993,Maruti Swift Dzire VXI,Delhi,2009,"44,248",Petrol,1st,"2,35,000"
994,Maruti Swift VXI,Delhi,2018,"22,350",Petrol,1st,"5,30,000"
995,Hyundai Verna FLUIDIC 1.6 CRDI S,Delhi,2015,"56,197",Diesel,2nd,"5,50,000"
996,Renault Kwid RXT 02 Anniversary Edition,Delhi,2017,"76,482",Petrol,1st,"2,60,000"
997,Skoda Rapid AMBITION 1.6 MPFI MT,Delhi,2012,"76,098",Petrol,1st,"2,75,000"
998,Hyundai i20 MAGNA 1.2 VTVT,Delhi,2009,"69,165",Petrol,2nd,"2,10,000"
999,Hyundai Elite i20 ASTA 1.2,Delhi,2015,"53,851",Petrol,1st,"5,18,000"
1000,Maruti Wagon R 1.0 VXI,Delhi,2017,"44,273",Petrol,1st,"3,60,000"
1001,Maruti Swift LDI BS IV,Delhi,2015,"70,605",Diesel,2nd,"3,40,000"
1002,Volkswagen Polo HIGHLINE1.2L PETROL,Delhi,2012,"52,776",Petrol,1st,"3,40,000"
1003,Chevrolet Beat LT OPT PETROL,Delhi,2012,"73,068",Petrol + CNG,2nd,"1,65,000"
1004,Hyundai i20 ERA 1.2,Delhi,2012,"45,210",Petrol,1st,"2,95,000"
1005,Maruti Swift Dzire VXI 1.2 BS IV,Delhi,2015,"56,930",Petrol,1st,"4,40,000"
1006,Honda Accord 2.4 MT,Delhi,2010,"82,463",Petrol,1st,"3,00,000"
1007,Honda Civic 1.8V MT,Delhi,2010,"80,074",Petrol,2nd,"2,83,000"
1008,Maruti Vitara Brezza ZDI PLUS DUAL TONE,Delhi,2016,"67,488",Diesel,1st,"6,95,000"
1009,Hyundai i20 MAGNA 1.2 VTVT,Delhi,2013,"50,086",Petrol,3rd,"3,00,000"
1010,Hyundai Grand i10 MAGNA 1.1 CRDI,Delhi,2015,"61,914",Diesel,1st,"3,30,000"
1011,Hyundai Grand i10 Magna 1.2 AT  VTVT,Delhi,2016,"32,502",Petrol + CNG,1st,"5,85,000"
1012,Maruti Swift Dzire VXI,Delhi,2010,"43,829",Petrol,1st,"2,55,000"
1013,Mahindra Quanto C8,Delhi,2012,"45,816",Diesel,1st,"2,43,000"
1014,Hyundai Elite i20 ASTA 1.2 (O),Delhi,2016,"43,075",Petrol,1st,"6,40,000"
1015,Hyundai i10 SPORTZ 1.2 KAPPA2,Delhi,2012,"62,697",Petrol,1st,"2,50,000"
1016,Toyota Fortuner 2.8 4x2 AT,Delhi,2019,"24,087",Diesel,1st,"32,50,000"
1017,Maruti Swift LXI OPT,Delhi,2017,"63,241",Petrol,1st,"4,03,000"
1018,Jeep Compass 2.0 LIMITED,Delhi,2017,"28,732",Diesel,1st,"14,25,000"
1019,Maruti Swift Dzire LDI BS IV,Delhi,2014,"63,761",Diesel,2nd,"3,50,000"
1020,Skoda Rapid AMBITION 1.6 MPI MT PLUS,Delhi,2014,"80,996",Petrol,1st,"3,92,000"
1021,Honda Amaze 1.2 SMT I VTEC,Delhi,2019,"33,940",Petrol,2nd,"5,89,000"
1022,Maruti Swift VDI,Delhi,2013,"80,766",Diesel,1st,"3,25,000"
1023,Mahindra XUV500 W11 (O) AT,Delhi,2018,"46,721",Diesel,1st,"16,00,000"
1024,Maruti Zen Estilo VXI,Delhi,2008,"66,058",Petrol,2nd,"1,06,500"
1025,Honda Amaze 1.5 SMT I DTEC,Delhi,2013,"80,246",Diesel,1st,"3,10,000"
1026,Maruti Vitara Brezza VDI AMT,Delhi,2018,"45,815",Diesel,1st,"8,35,000"
1027,Maruti Vitara Brezza ZDI PLUS DUAL TONE,Delhi,2017,"43,770",Diesel,1st,"7,31,000"
1028,Honda Jazz 1.2 BASE I VTEC,Delhi,2011,"1,09,302",Petrol,1st,"2,50,000"
1029,Hyundai Elite i20 ASTA 1.4 CRDI,Delhi,2017,"64,673",Diesel,1st,"6,10,000"
1030,Renault Duster 110 PS RXZ DIESEL PLUS,Delhi,2012,"87,492",Diesel,2nd,"3,33,000"
1031,Skoda Superb ELEGANCE 1.8 TSI MT,Delhi,2010,"96,140",Petrol,1st,"3,95,000"
1032,Maruti Dzire ZDI Plus AMT,Delhi,2017,"81,524",Diesel,1st,"6,10,000"
1033,Honda Accord 2.4 MT,Delhi,2010,"1,03,337",Petrol,2nd,"3,75,000"
1034,Ford Ecosport 1.5 AMBIENTE TDCI,Delhi,2016,"86,391",Diesel,1st,"5,25,000"
1035,Maruti Swift VDI,Delhi,2014,"84,210",Diesel,1st,"3,75,000"
1036,Toyota Innova 2.5 GX 8 STR BS IV,Delhi,2013,"82,332",Diesel,3rd,"5,20,000"
1037,Ford Ecosport 1.5 TREND TI VCT,Delhi,2017,"80,612",Petrol,1st,"6,00,000"
1038,Hyundai Creta 1.6 CRDI SX PLUS AUTO,Delhi,2018,"76,305",Diesel,1st,"10,90,000"
1039,Mahindra Kuv100 K4 D 6 STR,Delhi,2017,"44,114",Diesel,1st,"4,25,000"
1040,Jaguar XF 2.2 DIESEL,Delhi,2013,"57,480",Diesel,1st,"15,49,000"
1041,Mercedes Benz E Class E 250 CDI ELEGANCE,Delhi,2014,"53,522",Diesel,2nd,"17,98,000"
1042,Mahindra Scorpio S3 2WD,Delhi,2018,"75,118",Diesel,1st,"9,00,000"
1043,Mahindra Xylo D4 BS III,Delhi,2014,"79,572",Diesel,2nd,"3,25,000"
1044,Honda Accord 2.4 MT,Delhi,2012,"90,149",Petrol,2nd,"5,10,000"
1045,Maruti SX4 ZXI AT,Delhi,2011,"89,631",Petrol,1st,"2,90,000"
1046,Mahindra Scorpio S6 PLUS,Delhi,2017,"1,17,109",Diesel,1st,"8,80,000"
1047,Toyota Innova 2.5 GX 7 STR BS IV,Delhi,2013,"1,11,759",Diesel,2nd,"5,45,000"
1048,Audi Q3 30 TDI Premium,Delhi,2014,"86,875",Diesel,2nd,"11,00,000"
1049,Toyota Fortuner 3.0 MT 4X2,Delhi,2013,"93,545",Diesel,2nd,"13,00,000"
1050,Maruti Swift VDI ABS,Delhi,2015,"87,131",Diesel,1st,"4,25,000"
1051,Toyota Fortuner 3.0 MT 4X2,Delhi,2013,"1,41,167",Diesel,2nd,"10,75,000"
1052,Toyota Innova 2.5 GX 7 STR BS IV,Delhi,2013,"1,39,686",Diesel,2nd,"5,70,000"
1053,Hyundai Verna FLUIDIC 1.6 VTVT SX AT,Delhi,2016,"89,203",Petrol,2nd,"6,50,000"
1054,Nissan Terrano XL P,Delhi,2014,"73,828",Petrol,1st,"4,65,000"
1055,Maruti Swift LXI OPT,Delhi,2016,"81,142",Petrol + CNG,1st,"4,35,000"
1056,Maruti Ritz LDI,Delhi,2014,"80,430",Diesel,2nd,"2,90,000"
1057,Audi A4 2.0 TDI 174BHP PRM PLUS,Delhi,2014,"95,959",Diesel,2nd,"12,48,000"
1058,Maruti Dzire ZDI Plus,Delhi,2017,"29,523",Diesel,1st,"7,65,000"
1059,Hyundai Elite i20 ASTA 1.2 AT,Delhi,2018,"21,807",Petrol,1st,"7,50,000"
1060,Maruti Alto 800 LXI,Delhi,2018,"8,932",Petrol,1st,"2,90,000"
1061,Chevrolet Spark LT 1.0,Delhi,2011,"71,324",Petrol + CNG,2nd,"95,000"
1062,Hyundai i10 MAGNA 1.2 KAPPA2,Delhi,2013,"20,704",Petrol,1st,"2,73,000"
1063,Chevrolet Beat PS PETROL,Delhi,2012,"18,934",Petrol,1st,"1,85,000"
1064,Maruti IGNIS ZETA 1.2 K12 AMT,Delhi,2017,"33,105",Petrol,1st,"4,80,000"
1065,Maruti Swift VXI,Delhi,2015,"53,840",Petrol,1st,"3,80,000"
1066,Hyundai i20 SPORTZ 1.2 O,Delhi,2012,"57,707",Petrol,2nd,"2,87,000"
1067,Honda City VX CVT PETROL,Delhi,2015,"38,288",Petrol,1st,"6,85,000"
1068,Hyundai Grand i10 MAGNA 1.2 VTVT,Delhi,2015,"57,159",Petrol + CNG,1st,"3,79,500"
1069,Tata Nano TWIST XTA,Delhi,2015,"37,315",Petrol,2nd,"1,25,000"
1070,Maruti Swift VXI,Delhi,2015,"51,149",Petrol + CNG,2nd,"4,00,000"
1071,Hyundai i10 SPORTZ 1.2 KAPPA2,Delhi,2012,"44,044",Petrol,1st,"2,35,000"
1072,Chevrolet Beat LT PETROL,Delhi,2015,"26,824",Petrol,1st,"2,42,000"
1073,Renault Kwid RXL,Delhi,2017,"28,910",Petrol + CNG,1st,"2,60,000"
1074,Maruti Wagon R 1.0 LXI,Delhi,2014,"57,152",Petrol,2nd,"2,39,000"
1075,Renault Kwid RXT,Delhi,2016,"44,532",Petrol + CNG,1st,"2,25,000"
1076,Maruti Wagon R 1.0 LXI CNG,Delhi,2015,"54,224",Petrol + CNG,2nd,"2,85,000"
1077,Volkswagen Polo COMFORTLINE 1.2L PETROL,Delhi,2013,"48,078",Petrol,1st,"3,43,000"
1078,Hyundai VENUE 1.0 SX TURBO GDI DUAL TONE,Delhi,2019,"14,890",Petrol,1st,"9,25,000"
1079,Maruti Ertiga VXI CNG,Delhi,2016,"52,156",Petrol + CNG,1st,"6,14,500"
1080,Hyundai Creta 1.6 SX (O) CRDI,Delhi,2016,"60,963",Diesel,1st,"8,25,000"
1081,Hyundai i10 MAGNA 1.2,Delhi,2010,"76,357",Petrol,1st,"1,67,500"
1082,Toyota Glanza V CVT,Delhi,2019,"11,432",Petrol,1st,"7,62,500"
1083,Chevrolet Cruze LTZ AT,Delhi,2013,"65,595",Diesel,2nd,"4,25,000"
1084,Hyundai Creta 1.6 SX PLUS AUTO PETROL,Delhi,2016,"52,112",Petrol,1st,"8,75,000"
1085,Ford Ecosport 1.5 TREND TI VCT,Delhi,2016,"54,144",Petrol,1st,"5,90,000"
1086,Nissan MAGNITE XL MT,Delhi,2021,241,Petrol,1st,"6,65,000"
1087,Volkswagen Polo COMFORTLINE 1.2L PETROL,Delhi,2011,"62,220",Petrol,1st,"2,50,000"
1088,Maruti Swift LXI,Delhi,2019,"6,779",Petrol,1st,"5,20,500"
1089,Hyundai Verna FLUIDIC 1.6 VTVT S,Delhi,2016,"48,445",Petrol,1st,"5,63,000"
1090,Maruti Ertiga VDI ABS,Delhi,2013,"51,981",Diesel,1st,"4,72,099"
1091,Hyundai Elite i20 MAGNA 1.2,Delhi,2015,"61,227",Petrol,1st,"4,33,099"
1092,Toyota Innova Crysta 2.4 GX 7 STR,Delhi,2018,"16,994",Diesel,1st,"14,48,899"
1093,Hyundai i20 SPORTZ 1.4 CRDI,Delhi,2013,"69,046",Diesel,1st,"3,74,499"
1094,Maruti Swift Dzire VDI BS IV,Delhi,2014,"98,400",Diesel,1st,"3,53,099"
1095,Maruti Swift Dzire VDI BS IV,Delhi,2013,"44,284",Diesel,1st,"3,89,699"
1096,Hyundai Elite i20 SPORTZ 1.2,Delhi,2017,"6,210",Petrol,1st,"5,57,899"
1097,Hyundai Elite i20 SPORTZ 1.4,Delhi,2015,"53,523",Diesel,1st,"4,20,599"
1098,Honda City VX MT DIESEL,Delhi,2014,"65,090",Diesel,2nd,"4,83,599"
1099,Toyota Fortuner 3.0 MT 4X2,Delhi,2013,"97,330",Diesel,2nd,"9,15,299"
1100,Maruti Ciaz VDI PLUS,Delhi,2015,"78,595",Diesel,1st,"4,23,499"
1101,Maruti Wagon R 1.0 LXI,Delhi,2013,"88,265",Petrol,1st,"2,53,199"
1102,Honda Amaze 1.5 EMT I DTEC,Delhi,2014,"95,697",Diesel,1st,"3,38,899"
1103,Honda Amaze 1.5 SMT I DTEC,Delhi,2015,"1,15,081",Diesel,1st,"3,58,599"
1104,Maruti Swift Dzire VXI,Delhi,2008,"1,23,467",Petrol + CNG,1st,"1,79,299"
1105,Hyundai Creta 1.4 E PLUS CRDI,Delhi,2017,"1,02,223",Diesel,1st,"7,53,399"
1106,Hyundai Grand i10 SPORTZ 1.1 CRDI SPECIAL EDITION,Delhi,2014,"1,23,729",Diesel,1st,"2,89,099"
1107,Maruti Celerio VXI CNG,Delhi,2016,"1,04,962",Petrol + CNG,1st,"3,08,699"
1108,Hyundai Creta 1.6 SX CRDI,Delhi,2016,"1,24,602",Diesel,1st,"7,88,499"
1109,Volkswagen Polo HIGHLINE1.5L DIESEL,Delhi,2015,"86,855",Diesel,1st,"3,69,999"
