,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
816,Maruti Vitara Brezza ZDI,Chandigarh,2016,"27,919",Diesel,1st,"7,64,199"
817,Maruti Swift ZXI,Chandigarh,2012,"72,518",Petrol + CNG,1st,"4,04,799"
818,Toyota Etios Liva D 4D GD SP,Chandigarh,2013,"64,430",Diesel,1st,"3,21,799"
819,Maruti Eeco 7 STR,Chandigarh,2018,"44,983",Petrol + CNG,1st,"2,95,799"
820,Mahindra TUV300 T8,Chandigarh,2017,"34,925",Diesel,1st,"5,95,199"
821,Maruti Baleno ALPHA 1.2 K12,Chandigarh,2018,"28,594",Petrol,1st,"6,19,899"
822,Hyundai Creta 1.6 S,Chandigarh,2015,"22,013",Petrol,1st,"8,81,199"
823,Tata Tiago XT 1.2 REVOTRON,Chandigarh,2016,"55,538",Petrol,1st,"3,43,799"
824,Honda Civic 1.8V AT,Chandigarh,2010,"86,619",Petrol,2nd,"2,62,099"
825,Hyundai Verna 1.6 SX VTVT (O),Chandigarh,2017,"15,099",Petrol,1st,"8,52,199"
826,Honda City S MT PETROL,Chandigarh,2016,"53,345",Petrol,1st,"6,06,999"
827,Maruti Alto 800 LXI,Chandigarh,2013,"63,169",Petrol + CNG,2nd,"2,41,099"
828,Hyundai i20 SPORTZ 1.2 VTVT,Chandigarh,2012,"73,368",Petrol,1st,"3,20,499"
829,Maruti Vitara Brezza ZDI PLUS,Chandigarh,2017,"39,663",Diesel,1st,"7,32,399"
830,Toyota Etios Liva D 4D GD,Chandigarh,2013,"65,986",Diesel,1st,"3,14,299"
831,Maruti Swift Dzire ZDI,Chandigarh,2012,"72,105",Diesel,1st,"3,57,699"
832,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Chandigarh,2014,"66,962",Petrol,2nd,"2,88,899"
833,Mahindra Scorpio S6 PLUS,Chandigarh,2017,"42,322",Diesel,1st,"8,56,999"
834,Hyundai i10 ERA 1.1 IRDE,Chandigarh,2010,"88,895",Petrol,1st,"1,62,199"
835,Hyundai i10 MAGNA 1.2 KAPPA2,Chandigarh,2010,"87,770",Petrol,1st,"1,95,799"
836,Maruti Ertiga ZXI SMART HYBRID,Chandigarh,2019,"8,326",Petrol,1st,"9,02,699"
837,Hyundai i10 SPORTZ 1.2,Chandigarh,2010,"84,850",Petrol,1st,"2,12,099"
838,Hyundai i20 SPORTZ 1.4 CRDI,Chandigarh,2012,"97,289",Diesel,2nd,"2,69,999"
839,Maruti Swift LXI OPT,Chandigarh,2015,"73,411",Petrol,1st,"3,42,799"
840,Tata Tiago XZ 1.05 REVOTORQ,Chandigarh,2017,"87,473",Diesel,1st,"3,59,899"
841,Honda City 1.5 E MT PETROL,Chandigarh,2009,"96,417",Petrol,1st,"2,51,999"
842,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"77,954",Diesel,2nd,"2,93,899"
843,Mahindra Scorpio S7 140 BHP 2WD,Chandigarh,2018,"36,232",Diesel,1st,"11,55,199"
844,Hyundai Verna FLUIDIC 1.6 SX VTVT,Chandigarh,2013,"63,104",Petrol + CNG,3rd,"4,41,199"
845,Hyundai i10 SPORTZ 1.2 AT KAPPA2,Chandigarh,2013,"67,856",Petrol,2nd,"2,65,099"
846,Hyundai Grand i10 MAGNA 1.1 CRDI,Chandigarh,2014,"85,203",Diesel,2nd,"2,62,399"
847,Maruti Swift Dzire VXI 1.2 BS IV,Chandigarh,2012,"79,162",Petrol + CNG,1st,"3,58,799"
848,BMW X1 SDRIVE 20D,Chandigarh,2016,"25,485",Diesel,2nd,"17,24,199"
849,Renault Duster RXS 85 PS SANDSTORM EDITION,Chandigarh,2017,"47,645",Diesel,1st,"6,40,299"
850,Maruti Celerio VXI AMT,Chandigarh,2015,"64,935",Petrol,1st,"3,36,499"
851,Renault Duster 85 PS RXL,Chandigarh,2012,"84,325",Diesel,1st,"2,90,299"
852,Honda City V MT PETROL,Chandigarh,2009,"75,188",Petrol,1st,"2,93,999"
853,Honda City V MT PETROL,Chandigarh,2014,"77,656",Petrol,3rd,"4,83,999"
854,Hyundai i20 MAGNA 1.2 VTVT,Chandigarh,2009,"86,251",Petrol,2nd,"1,78,199"
855,Maruti Swift VDI ABS,Chandigarh,2015,"70,952",Diesel,1st,"4,09,999"
856,Ford Ecosport 1.0 ECOBOOST TITANIUM OPT,Chandigarh,2013,"73,316",Petrol,1st,"3,93,799"
857,Hyundai i10 MAGNA 1.2,Chandigarh,2008,"94,707",Petrol,1st,"1,53,399"
858,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Chandigarh,2017,"62,394",Petrol + CNG,1st,"4,24,899"
859,Honda City VX MT PETROL,Chandigarh,2018,"25,421",Petrol,1st,"8,13,799"
860,Honda Brio 1.2 S (O) MT IVTEC,Chandigarh,2012,"85,656",Petrol,1st,"2,15,499"
861,Honda City S AT,Chandigarh,2009,"89,020",Petrol,2nd,"2,60,699"
862,Maruti Ertiga VDI ABS,Chandigarh,2014,"70,420",Diesel,2nd,"4,58,999"
863,Ssangyong Rexton RX7,Chandigarh,2013,"75,753",Diesel,1st,"6,00,899"
864,Maruti Ertiga ZXI PLUS,Chandigarh,2018,"20,024",Petrol,2nd,"6,97,799"
865,Maruti Dzire ZDI Plus AMT,Chandigarh,2017,"80,717",Diesel,1st,"5,55,599"
866,Maruti Wagon R 1.0 LXI CNG,Chandigarh,2010,"76,923",Petrol + CNG,1st,"2,49,599"
867,Hyundai Verna FLUIDIC 1.6 SX CRDI,Chandigarh,2013,"71,625",Diesel,1st,"3,93,899"
868,Honda Brio 1.2 S MT I VTEC,Chandigarh,2013,"93,013",Petrol,1st,"2,09,999"
869,Maruti Swift VXI AMT,Chandigarh,2018,"43,627",Petrol,1st,"5,45,399"
870,Honda City S MT PETROL,Chandigarh,2009,"76,901",Petrol,1st,"2,10,799"
871,Hyundai Tucson New 2WD AT GL DIESEL,Chandigarh,2017,"50,796",Diesel,1st,"14,02,399"
872,Hyundai i20 SPORTZ 1.4 CRDI,Chandigarh,2012,"79,907",Diesel,2nd,"2,78,499"
873,Maruti Baleno DELTA 1.2 K12,Chandigarh,2018,"48,884",Petrol,1st,"4,91,899"
874,Maruti Baleno ZETA 1.2 K12 AMT,Chandigarh,2019,"9,823",Petrol,1st,"7,08,299"
875,Maruti Dzire VXI,Chandigarh,2017,"84,757",Petrol,1st,"4,70,599"
876,Maruti Vitara Brezza ZDI,Chandigarh,2016,"58,078",Diesel,1st,"6,30,899"
877,Maruti Eeco 5 STR CNG WITH AC PLUSHTR,Chandigarh,2018,"41,721",Petrol + CNG,1st,"3,27,999"
878,Mahindra Scorpio S5 2WD,Chandigarh,2019,"13,601",Diesel,1st,"11,63,199"
879,Ford Ecosport 1.5 TITANIUM TI VCT,Chandigarh,2018,"14,253",Petrol,1st,"7,93,299"
880,Maruti Baleno DELTA 1.2 K12,Chandigarh,2016,"73,846",Petrol,1st,"4,35,099"
881,Honda City VX MT PETROL,Chandigarh,2015,"96,988",Petrol + CNG,1st,"5,79,199"
882,Maruti Swift LXI OPT,Chandigarh,2017,"70,706",Petrol,1st,"3,84,099"
883,Maruti Swift Dzire VXI,Chandigarh,2010,"99,765",Petrol + CNG,1st,"2,06,999"
884,Maruti Ertiga VXI SMART HYBRID,Chandigarh,2020,"19,579",Petrol,1st,"8,33,699"
885,Mahindra XUV500 W6 4X2,Chandigarh,2015,"56,862",Diesel,2nd,"7,01,299"
886,Ford Ecosport 1.5 TITANIUM TI VCT,Chandigarh,2018,"11,844",Petrol,1st,"7,65,099"
887,Maruti S Cross ALPHA 1.3,Chandigarh,2015,"72,075",Diesel,2nd,"5,14,999"
888,Ford Ecosport 1.5 TREND+ TDCI,Chandigarh,2018,"65,071",Diesel,1st,"6,55,899"
889,Maruti Ciaz VDI+ SHVS,Chandigarh,2017,"76,837",Diesel,1st,"5,47,699"
890,Mahindra Scorpio SLE BS III,Chandigarh,2013,"89,139",Diesel,2nd,"4,19,099"
891,Maruti Ertiga VDI SHVS,Chandigarh,2016,"67,737",Diesel,1st,"5,96,999"
892,Maruti Vitara Brezza ZDI + AMT,Chandigarh,2018,"13,624",Diesel,1st,"8,65,999"
893,Renault Duster RXZ AMT 110 PS,Chandigarh,2017,"63,326",Diesel,1st,"7,45,399"
894,Mahindra Scorpio S10,Chandigarh,2014,"24,847",Diesel,1st,"8,80,799"
895,Maruti XL6 ALPHA SHVS  MT,Chandigarh,2019,"10,643",Petrol,2nd,"8,56,199"
896,Hyundai Creta 1.6 SX AT CRDI,Chandigarh,2019,"13,212",Diesel,1st,"14,20,899"
897,Toyota Innova Crysta 2.8 GX AT 7 STR,Chandigarh,2019,"13,877",Diesel,1st,"17,72,499"
898,Honda Accord 2.4 AT I VTEC,Chandigarh,2011,"85,771",Petrol,2nd,"4,30,299"
899,Maruti Vitara Brezza ZDI PLUS,Chandigarh,2018,"28,572",Diesel,1st,"7,65,299"
900,Renault Duster RXL 110 PS ADVENTURE,Chandigarh,2014,"72,783",Diesel,2nd,"3,82,299"
901,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Chandigarh,2016,"69,203",Petrol,2nd,"3,68,599"
902,Maruti Swift VDI,Chandigarh,2018,"46,707",Diesel,2nd,"5,51,899"
903,Maruti Ertiga VXI,Chandigarh,2014,"73,364",Petrol,1st,"4,87,699"
904,Honda WR-V 1.5 i-DTEC S MT,Chandigarh,2017,"79,597",Diesel,1st,"5,61,099"
905,Maruti Baleno DELTA 1.2 K12,Chandigarh,2018,"74,494",Petrol + CNG,1st,"4,84,099"
906,BMW X1 SDRIVE 18I,Chandigarh,2012,"54,286",Petrol,1st,"7,74,599"
907,Hyundai Grand i10 ASTA 1.2 KAPPA VTVT OPT,Chandigarh,2014,"68,983",Petrol,2nd,"3,74,499"
908,Honda City S MT PETROL,Chandigarh,2009,"99,003",Petrol,2nd,"2,36,999"
909,Ford Ecosport 1.5 AMBIENTE TDCI,Chandigarh,2017,"63,664",Diesel,1st,"5,90,499"
910,Honda Amaze 1.5 SMT I DTEC,Chandigarh,2018,"56,926",Diesel,1st,"5,52,099"
911,Renault Duster 85 PS RXE,Chandigarh,2013,"78,090",Diesel,1st,"3,40,099"
912,Honda Amaze 1.5 SMT I DTEC,Chandigarh,2013,"87,405",Diesel,1st,"2,48,899"
913,Mahindra Scorpio S8,Chandigarh,2015,"50,968",Diesel,1st,"7,85,099"
914,Hyundai i10 MAGNA 1.2 KAPPA2,Chandigarh,2011,"1,05,271",Petrol,1st,"1,77,899"
915,Maruti Ciaz VDI+ SHVS,Chandigarh,2017,"69,848",Diesel,1st,"5,77,599"
916,Skoda Superb ELEGANCE 1.8 TSI AT,Chandigarh,2010,"85,270",Petrol,2nd,"3,82,599"
917,Hyundai VENUE SX(O) CRDi,Chandigarh,2019,"25,835",Diesel,1st,"9,72,999"
918,Volkswagen Jetta COMFORTLINE 2.0L TDI,Chandigarh,2012,"99,476",Diesel,3rd,"3,66,099"
919,Tata NEXON XZ+ 1.5,Chandigarh,2017,"63,225",Diesel,1st,"6,62,799"
920,Toyota Innova 2.5 VX 7 STR BS IV,Chandigarh,2013,"82,595",Diesel,1st,"5,91,999"
921,Hyundai Verna 1.6 CRDI SX + AT,Chandigarh,2018,"38,712",Diesel,1st,"8,85,799"
922,Renault Duster RXZ DIESEL 110,Chandigarh,2013,"79,962",Diesel,1st,"3,63,299"
923,Mahindra XUV500 W6 4X2,Chandigarh,2013,"79,920",Diesel,1st,"4,58,399"
924,Toyota Innova Crysta 2.4 VX 8 STR,Chandigarh,2019,"38,987",Diesel,1st,"17,43,199"
925,Mahindra Scorpio S5 2WD,Chandigarh,2018,"41,612",Diesel,1st,"9,61,199"
926,Mahindra Scorpio S10,Chandigarh,2016,"59,831",Diesel,1st,"10,12,199"
927,Honda Brio 1.2 S MT I VTEC,Chandigarh,2014,"76,938",Petrol,1st,"2,72,599"
928,Mahindra NUVOSPORT N6 mHAWK,Chandigarh,2016,"1,00,131",Diesel,1st,"4,05,599"
929,Hyundai Creta 1.6 SX AT CRDI,Chandigarh,2018,"44,510",Diesel,1st,"12,06,799"
930,Maruti S Cross ALPHA 1.6,Chandigarh,2016,"82,459",Diesel,1st,"5,07,099"
931,Hyundai Grand i10 MAGNA 1.1 CRDI,Chandigarh,2015,"70,872",Diesel,1st,"2,84,299"
932,Maruti Ertiga VXI CNG,Chandigarh,2019,"33,417",Petrol + CNG,1st,"8,20,099"
933,Hyundai Santro Xing GLS,Chandigarh,2008,"96,247",Petrol,1st,"1,36,099"
934,Maruti S Cross ZETA 1.3 SHVS,Chandigarh,2018,"57,069",Diesel,1st,"7,02,899"
935,Maruti Ertiga VXI SMART HYBRID,Chandigarh,2019,"12,685",Petrol,1st,"8,28,799"
936,Chevrolet Beat LS PETROL,Chandigarh,2011,"94,604",Petrol,1st,"1,56,499"
937,Maruti Vitara Brezza VDI,Chandigarh,2016,"67,345",Diesel,1st,"5,62,699"
938,Honda City V MT DIESEL,Chandigarh,2014,"75,507",Diesel,2nd,"3,97,999"
939,Maruti Wagon R 1.0 VXI,Chandigarh,2015,"75,034",Petrol + CNG,2nd,"2,20,999"
940,Hyundai Santro Xing GLS,Chandigarh,2007,"1,05,074",Petrol,1st,"1,00,399"
941,Honda City S MT PETROL,Chandigarh,2012,"91,274",Petrol,3rd,"3,07,799"
942,Mercedes Benz GLA Class 200 CGI SPOTRS,Chandigarh,2016,"27,617",Petrol,1st,"19,82,399"
943,Mahindra XUV500 W9,Chandigarh,2018,"44,133",Diesel,1st,"11,64,699"
944,Chevrolet Beat LS DIESEL,Chandigarh,2014,"1,36,954",Diesel,1st,"1,57,299"
945,Maruti Swift Dzire LDI BS IV,Chandigarh,2015,"99,782",Diesel,1st,"3,67,699"
946,Ssangyong Rexton RX 6,Chandigarh,2014,"89,990",Diesel,1st,"5,95,799"
947,Honda Brio 1.2 S MT I VTEC,Chandigarh,2012,"96,609",Petrol,2nd,"2,36,599"
948,Maruti Vitara Brezza ZDI,Chandigarh,2017,"75,604",Diesel,1st,"6,80,899"
949,Maruti Alto K10 LXI CNG,Chandigarh,2015,"94,951",Petrol + CNG,1st,"2,46,599"
950,Volkswagen Polo HIGHLINE1.2L DIESEL,Chandigarh,2012,"94,183",Diesel,1st,"2,91,999"
951,Maruti Swift Dzire ZDI,Chandigarh,2014,"89,156",Diesel,2nd,"4,23,399"
952,Maruti Eeco 5 STR WITH AC PLUS HTR,Chandigarh,2016,"75,552",Petrol + CNG,1st,"2,88,099"
953,Hyundai Creta 1.4 E PLUS CRDI,Chandigarh,2018,"51,273",Diesel,1st,"9,18,099"
954,Mahindra XUV500 W6 4X2,Chandigarh,2016,"86,725",Diesel,1st,"7,27,499"
955,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Chandigarh,2016,"55,486",Petrol,1st,"4,16,599"
956,Ford Ecosport 1.5TITANIUM TDCI,Chandigarh,2019,"18,721",Diesel,1st,"9,02,099"
957,Volkswagen Polo GT TSI,Chandigarh,2018,"43,872",Petrol,1st,"7,14,799"
958,Toyota Corolla Altis 1.8 G,Chandigarh,2011,"1,21,508",Petrol,1st,"3,60,499"
959,Hyundai Verna FLUIDIC 1.6 CRDI S,Chandigarh,2015,"84,316",Diesel,1st,"5,42,199"
960,Mercedes Benz CLA Class CLA 200 CDI SPORT,Chandigarh,2016,"19,492",Diesel,2nd,"19,32,499"
961,Honda City 1.5 E MT PETROL,Chandigarh,2009,"1,33,196",Petrol,2nd,"2,01,899"
962,Ford Ecosport 1.5 TREND TDCI,Chandigarh,2016,"1,02,596",Diesel,1st,"4,26,899"
963,Hyundai VENUE 1.0 TURBO GDI SX+ AT,Chandigarh,2019,"7,510",Petrol,1st,"10,64,499"
964,Renault Duster RXL AMT 110 PS,Chandigarh,2016,"85,369",Diesel,1st,"4,94,899"
965,Honda Jazz 1.2 V AT,Chandigarh,2015,"87,341",Petrol,2nd,"4,20,999"
966,Hyundai Elite i20 SPORTZ 1.2,Chandigarh,2015,"70,828",Petrol,1st,"3,92,099"
967,Ford Ecosport 1.5AMBIENTE TI VCT,Chandigarh,2016,"74,781",Petrol,2nd,"5,44,699"
968,Honda Brio 1.2 S MT I VTEC,Chandigarh,2013,"97,912",Petrol,1st,"2,19,699"
969,Hyundai New Elantra S 1.6 MT,Chandigarh,2013,"81,971",Diesel,1st,"5,53,699"
970,Mahindra XUV500 W6 4X2,Chandigarh,2013,"90,510",Diesel,1st,"4,54,299"
971,Hyundai i20 SPORTZ O 1.4 CRDI,Chandigarh,2012,"87,995",Diesel,3rd,"2,46,599"
972,Mahindra XUV500 W4,Chandigarh,2014,"82,866",Diesel,2nd,"4,34,899"
973,Maruti Vitara Brezza VDI,Chandigarh,2016,"71,468",Diesel,1st,"6,10,899"
974,Maruti Eeco 7 STR,Chandigarh,2017,"1,05,847",Petrol + CNG,1st,"2,42,099"
975,Maruti Wagon R 1.0 LXI,Chandigarh,2010,"1,04,870",Petrol,2nd,"1,79,499"
976,Volkswagen Vento HIGHLINE DIESEL,Chandigarh,2013,"95,866",Diesel,1st,"3,32,299"
977,Hyundai Eon ERA PLUS,Chandigarh,2014,"76,990",Petrol,1st,"2,47,399"
978,Maruti Swift Dzire LDI BS IV,Chandigarh,2015,"87,852",Diesel,1st,"3,71,999"
979,Maruti Ciaz SHVS VDI,Chandigarh,2016,"83,375",Diesel,1st,"4,45,999"
980,Hyundai Elite i20 SPORTZ 1.4,Chandigarh,2016,"1,05,733",Diesel,1st,"4,94,499"
981,Maruti Swift VXI,Chandigarh,2014,"91,931",Petrol,1st,"3,66,399"
982,Maruti Swift Dzire LDI BS IV,Chandigarh,2013,"82,016",Diesel,2nd,"2,73,699"
983,Maruti Swift VDI,Chandigarh,2014,"88,382",Diesel,1st,"3,99,799"
984,Toyota Innova 2.5 GX 7 STR BS IV,Chandigarh,2013,"96,015",Diesel,1st,"6,11,599"
985,Mahindra Scorpio S10,Chandigarh,2014,"64,935",Diesel,1st,"8,05,599"
986,BMW 3 Series 320D,Chandigarh,2015,"59,109",Diesel,1st,"14,28,899"
987,Volkswagen Jetta HIGHLINE TDI AT,Chandigarh,2012,"1,02,689",Diesel,1st,"5,18,299"
988,Honda Brio 1.2 S MT I VTEC,Chandigarh,2012,"1,06,081",Petrol,2nd,"2,76,199"
989,Hyundai Elite i20 ASTA 1.4 CRDI,Chandigarh,2015,"82,388",Diesel,1st,"4,71,699"
990,Volkswagen Polo COMFORTLINE 1.2L PETROL,Chandigarh,2010,"1,20,582",Petrol,2nd,"1,89,199"
991,Honda Brio 1.2 S MT I VTEC,Chandigarh,2013,"90,659",Petrol,2nd,"2,45,799"
992,Hyundai Verna FLUIDIC 1.6 SX VTVT,Chandigarh,2012,"1,09,400",Petrol,2nd,"3,51,399"
993,Toyota Innova Crysta 2.4 GX 7 STR,Chandigarh,2017,"87,721",Diesel,1st,"12,09,999"
994,Hyundai Creta 1.6 SX CRDI,Chandigarh,2015,"80,247",Diesel,1st,"7,20,299"
995,Maruti Alto 800 LXI CNG,Chandigarh,2013,"92,253",Petrol + CNG,1st,"2,01,299"
996,Maruti Swift Dzire VXI 1.2 BS IV,Chandigarh,2012,"1,21,312",Petrol,1st,"2,81,899"
997,Mahindra Scorpio S10,Chandigarh,2014,"55,264",Diesel,1st,"9,19,699"
998,Mahindra Kuv100 K8 D 6 STR,Chandigarh,2016,"89,426",Diesel,1st,"3,47,899"
999,Hyundai i10 MAGNA 1.2,Chandigarh,2009,"1,11,095",Petrol,1st,"1,77,099"
1000,Maruti Wagon R LXI MINOR,Chandigarh,2009,"1,12,057",Petrol + CNG,1st,"1,30,699"
1001,Maruti Baleno DELTA DDIS 190,Chandigarh,2015,"95,711",Diesel,1st,"4,31,899"
1002,Audi A4 2.0 TDI PREMIUM PLUS,Chandigarh,2012,"45,643",Diesel,1st,"10,94,299"
1003,Ford Ecosport 1.5 TREND TDCI,Chandigarh,2013,"1,08,612",Diesel,2nd,"3,70,099"
1004,Ford Ecosport 1.5TITANIUM TDCI,Chandigarh,2013,"99,113",Diesel,1st,"4,04,899"
1005,Toyota Innova Crysta 2.4 GX 7 STR,Chandigarh,2017,"88,398",Diesel,2nd,"11,30,299"
1006,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"1,15,770",Diesel,1st,"2,98,899"
1007,Mercedes Benz E Class E 250 CDI AVANTGARDE,Chandigarh,2013,"41,294",Diesel,2nd,"13,76,599"
1008,Maruti Baleno DELTA DDIS 190,Chandigarh,2017,"94,338",Diesel,1st,"4,57,799"
1009,Maruti Swift LXI 1.3,Chandigarh,2009,"1,03,858",Petrol,1st,"2,08,299"
1010,Maruti Baleno ALPHA DDIS 190,Chandigarh,2016,"88,453",Diesel,1st,"5,10,899"
1011,Toyota Etios GD,Chandigarh,2011,"1,14,464",Diesel,1st,"2,30,599"
1012,Mahindra XUV500 W10,Chandigarh,2015,"82,882",Diesel,1st,"8,45,499"
1013,Mercedes Benz A Class A180 SPORT PETROL,Chandigarh,2013,"43,690",Petrol,2nd,"10,19,999"
1014,Hyundai Verna FLUIDIC 1.6 SX CRDI,Chandigarh,2013,"92,521",Diesel,3rd,"3,53,999"
1015,Hyundai Elite i20 SPORTZ 1.2,Chandigarh,2016,"1,08,250",Petrol,1st,"4,67,599"
1016,Mercedes Benz E Class E 220 CDI ELEGANCE,Chandigarh,2013,"67,380",Diesel,1st,"12,58,599"
1017,Maruti Swift Dzire VDI BS IV,Chandigarh,2014,"95,770",Diesel,1st,"3,67,599"
1018,Chevrolet Cruze LTZ,Chandigarh,2013,"91,254",Diesel,1st,"4,87,399"
1019,Ford Ecosport 1.5TITANIUM TDCI,Chandigarh,2013,"1,11,690",Diesel,1st,"3,72,199"
1020,Honda Amaze 1.2 SMT I VTEC,Chandigarh,2014,"1,00,187",Petrol,2nd,"3,66,799"
1021,Maruti Swift Dzire LDI OPT,Chandigarh,2015,"1,16,156",Diesel,1st,"3,45,999"
1022,Maruti Wagon R 1.0 LXI,Chandigarh,2013,"1,13,011",Petrol,1st,"1,97,599"
1023,BMW 3 Series 320D LUXURYLINE,Chandigarh,2014,"62,225",Diesel,2nd,"14,29,699"
1024,Honda City SV MT PETROL,Chandigarh,2014,"93,529",Petrol,2nd,"4,57,599"
1025,Maruti Eeco 5 STR WITH AC PLUS HTR,Chandigarh,2016,"81,717",Petrol + CNG,1st,"2,37,399"
1026,Maruti Ertiga VDI ABS,Chandigarh,2013,"1,12,228",Diesel,1st,"4,45,199"
1027,Nissan Terrano XV 110 DIESEL,Chandigarh,2014,"1,10,471",Diesel,1st,"4,46,099"
1028,Maruti Baleno ALPHA DDIS 190,Chandigarh,2016,"1,07,803",Diesel,1st,"4,99,299"
1029,Hyundai Verna FLUIDIC 1.6 EX CRDI,Chandigarh,2012,"1,25,497",Diesel,2nd,"3,07,899"
1030,Skoda Rapid 1.6 TDI MT AMBITION PLUS,Chandigarh,2014,"1,38,328",Diesel,1st,"3,37,599"
1031,Honda Amaze 1.5 SMT I DTEC,Chandigarh,2013,"1,09,491",Diesel,2nd,"2,64,599"
1032,Hyundai New Elantra 1.6 SX MT,Chandigarh,2012,"1,16,454",Diesel,2nd,"4,14,899"
1033,Maruti Ertiga VXI,Chandigarh,2013,"1,48,604",Petrol,1st,"4,29,999"
1034,Toyota Corolla Altis 1.8 G,Chandigarh,2010,"1,44,202",Petrol,2nd,"3,21,599"
1035,Toyota Corolla Altis VL AT,Chandigarh,2012,"1,18,659",Petrol,2nd,"4,42,199"
1036,Maruti Dzire VDI,Chandigarh,2017,"1,34,698",Diesel,1st,"5,17,599"
1037,Maruti Swift LDI BS IV,Chandigarh,2012,"1,23,852",Diesel,1st,"2,34,899"
1038,Toyota Innova 2.5 GX 8 STR BS IV,Chandigarh,2014,"99,985",Diesel,1st,"6,54,699"
1039,Honda Jazz 1.2 BASE I VTEC,Chandigarh,2009,"2,15,809",Petrol,1st,"1,97,899"
1040,Maruti Swift Dzire LDI BS IV,Chandigarh,2014,"1,41,833",Diesel,2nd,"2,90,699"
1041,Volkswagen Vento HIGHLINE PETROL,Chandigarh,2011,"1,62,665",Petrol,2nd,"2,37,899"
1042,Honda Amaze 1.5 EXMT I DTEC,Chandigarh,2014,"1,10,019",Diesel,1st,"2,75,999"
1043,Toyota Corolla Altis VL AT,Chandigarh,2015,"92,045",Petrol,1st,"9,29,299"
1044,Maruti Ertiga VDI ABS,Chandigarh,2013,"1,15,820",Diesel,1st,"4,21,599"
1045,Maruti Vitara Brezza LDI,Chandigarh,2016,"1,01,948",Diesel,1st,"5,14,999"
1046,Honda Amaze 1.2 SMT I VTEC,Chandigarh,2014,"1,40,387",Petrol,1st,"3,81,999"
1047,Honda City VX MT O DIESEL,Chandigarh,2014,"1,19,044",Diesel,2nd,"4,44,299"
1048,Mahindra TUV300 T6+,Chandigarh,2015,"92,818",Diesel,1st,"4,69,699"
1049,Toyota Etios GD,Chandigarh,2014,"1,25,493",Diesel,1st,"3,16,099"
1050,Maruti Ciaz ZXI PLUS,Chandigarh,2015,"1,00,330",Petrol,1st,"5,30,199"
1051,Maruti Wagon R 1.0 LXI CNG,Chandigarh,2010,"1,76,287",Petrol + CNG,1st,"2,12,499"
1052,Maruti Wagon R 1.0 LXI CNG,Chandigarh,2013,"1,24,636",Petrol + CNG,2nd,"2,46,199"
1053,Hyundai Verna 1.6 CRDI SX + AT,Chandigarh,2017,"1,32,086",Diesel,1st,"9,18,599"
1054,Maruti Swift VDI,Chandigarh,2012,"1,23,846",Diesel,1st,"2,65,399"
1055,Hyundai Grand i10 SPORTZ 1.1 CRDI,Chandigarh,2013,"1,28,774",Diesel,1st,"2,28,399"
1056,Mercedes Benz Ml Class 250 CDI,Chandigarh,2014,"61,098",Diesel,3rd,"18,21,299"
1057,Renault Duster RXL DIESEL 110,Chandigarh,2012,"1,25,269",Diesel,1st,"2,68,299"
1058,Honda City V CVT,Chandigarh,2018,"1,19,791",Petrol,1st,"7,39,599"
1059,Skoda Rapid 1.6 TDI MT AMBITION PLUS,Chandigarh,2013,"2,06,123",Diesel,1st,"2,37,399"
1060,Mahindra XUV500 W6 4X2,Chandigarh,2014,"1,66,731",Diesel,1st,"4,91,399"
1061,Honda City S MT PETROL,Chandigarh,2014,"1,71,211",Petrol,1st,"3,97,199"
1062,Mahindra XUV500 W10 AT FWD,Chandigarh,2016,"1,04,467",Diesel,1st,"8,87,099"
1063,ISUZU MU-7 High 4x2 MT,Chandigarh,2014,"92,819",Diesel,2nd,"6,91,799"
1064,Hyundai Verna FLUIDIC 1.6 SX CRDI,Chandigarh,2014,"1,86,575",Diesel,3rd,"3,81,199"
1065,Renault Duster 110 PS RXZ DIESEL PLUS,Chandigarh,2013,"1,17,200",Diesel,1st,"3,56,299"
1066,Mahindra XUV500 W10,Chandigarh,2015,"1,47,798",Diesel,1st,"8,39,799"
1067,Hyundai Verna FLUIDIC 1.6 SX CRDI,Chandigarh,2014,"1,09,559",Diesel,1st,"4,73,599"
1068,BMW 3 Series 320D LUXURYLINE,Chandigarh,2012,"83,797",Diesel,2nd,"9,12,599"
1069,Audi A4 2.0 TDI 174BHP PRM PLUS,Chandigarh,2013,"94,895",Diesel,3rd,"9,96,799"
1070,Toyota Innova 2.5 GX 7 STR BS IV,Chandigarh,2014,"1,14,546",Diesel,2nd,"5,38,399"
1071,Honda Amaze 1.5 EXMT I DTEC,Chandigarh,2013,"91,108",Diesel,1st,"3,24,999"
1072,Toyota Fortuner 3.0 MT 4X2,Chandigarh,2012,"1,76,354",Diesel,1st,"9,86,799"
1073,Mahindra Scorpio S4,Chandigarh,2015,"1,26,786",Diesel,1st,"6,28,099"
